,ticker,eps,roce,divYield,fcfYield,eps_rank,roce_rank,fcfYield_rank,overall_rank
27,TEX,0.1335550656817625,0.2549773665024236,0.0111381830838844,0.0856247824573616,71,91,230,392
28,BP,0.1487810200055302,0.1542251925690983,0.0469511073696827,0.173335404500176,53,271,70,394
29,OGN,0.2779478627300982,0.1443107221006564,0.0798794444209666,0.146173949314558,9,297,95,401
30,CMC,0.1304583237437719,0.2016054167284975,0.0113706440728381,0.1118974194484038,77,170,163,410
31,ACT,0.1431965763006848,0.1638075398142164,0.0458230076967909,0.1359942625921018,60,247,109,416
32,DVN,0.129444807180093,0.2171174844818993,0.0641869366801742,0.090822097164789,80,142,216,438
33,KBH,0.1401223808475298,0.1231240691652011,0.0134930622947793,0.2486381221520654,63,355,37,455
34,GGB,0.184162241231724,0.1433021189193826,0.065875280483451,0.1256225519654395,30,301,125,456
35,SM,0.177985253242366,0.1717501370042287,0.0155844817402293,0.1033797751788679,37,230,192,459
36,NUE,0.1040890198398974,0.2029524825839077,0.0118363967242541,0.1126689317513264,135,166,160,461
37,AMG,0.1266077147730826,0.1441330312770575,0.0002822285215628,0.1621685084899984,85,299,78,462
38,MTG,0.1303203846930812,0.149548955818174,0.0224768477181183,0.1299573625358154,78,280,120,478
39,TMHC,0.1329310366169098,0.1461211593145188,0.0,0.1335903939485449,73,292,115,480
40,VALE,0.1152832692171296,0.1842959800882325,0.07961376214381,0.1063144548389944,106,198,184,488
41,DQ,0.2161257149716088,0.105803757778126,0.0,0.215953134403251,21,423,45,489
42,BG,0.1493162984338173,0.1242861181792479,0.0254962738743433,0.1439907059796464,51,351,97,499
43,BMY,0.0755931661517068,0.236525508594318,0.0446871003394015,0.11916874080813,252,112,143,507
44,LEN,0.108672063028391,0.1470021382924115,0.011880084493227,0.1401665378586937,123,287,100,510
45,ESNT,0.1243069560450834,0.1397699791706493,0.0189596909419898,0.1354835613169453,89,312,111,512
46,CBT,0.1145122537118053,0.1890726096333572,0.0226451198351435,0.0903231484333565,110,187,218,515
47,ARW,0.1311349375757246,0.1723020691277076,0.0,0.0903010357461919,76,227,219,522
48,CHK,0.236676326269949,0.2405450926351248,0.0476483550613746,0.0539101512090706,15,105,403,523
49,EOG,0.108065878348331,0.2413845109720232,0.048184232826896,0.0733578618495715,126,104,294,524
50,AGCO,0.1289879565726598,0.2450406917599186,0.0503663064165397,0.0644168982371572,82,101,345,528
51,MRO,0.105965720021384,0.1436146425605315,0.0171154412647151,0.1400602245327689,129,300,102,531
52,CRI,0.0848472250065431,0.1617757269180517,0.0408744663950875,0.1712534489824657,212,252,72,536
53,DFS,0.1029786757082411,0.1176822517312281,0.0263401238546249,0.2893210412755345,137,370,31,538
54,NEU,0.0743427889093973,0.2483896031638699,0.0162567496917217,0.101044051962341,261,96,198,555
55,BHP,0.0855217122292672,0.26819690467217,0.0878184411313302,0.0768973959197916,209,80,273,562
56,AB,0.0753782743415154,0.3935760562973516,0.0844958316371243,0.0742837680111773,255,30,283,568
57,SIG,0.1800039670173382,0.1342098734805259,0.0161701490607875,0.0936002859095586,35,322,212,569
58,OC,0.0895509670418747,0.2032985526758667,0.014076573414609,0.089326340870365,195,164,223,582
59,MAIN,0.1209872535893505,0.1422505046020529,0.0766956405053927,0.1044504717763236,91,304,188,583
60,ICL,0.1001594716816052,0.1369539291413953,0.0733780364406196,0.1281496808099534,146,320,121,587
61,BBWI,0.0886277834978701,0.3073790129372304,0.0183715906567338,0.066218480608887,200,58,332,590
62,PII,0.0929155239332316,0.1756315422191207,0.027220478670177,0.1016748633016389,181,216,196,593
63,WRB,0.108107437596115,0.1034547481779871,0.0392447750564462,0.2293356759654553,125,438,38,601
64,MPLX,0.1068648127471657,0.1277392714938799,0.089670677905972,0.1214199743611508,127,340,140,607
65,SU,0.149504545142688,0.1099288084923108,0.049546473128059,0.1174408217178728,50,409,149,608
66,TPR,0.0925091323117795,0.2010874226026105,0.0279998260512042,0.0781781235668991,184,172,263,619
67,BYD,0.0977344073788631,0.1704783956840468,0.010026705330225,0.0852095771594965,161,233,233,627
68,SKM,0.1818389639208223,0.0755861331989232,0.1286637399548064,0.3074868279127901,34,569,28,631
69,MSM,0.0603673162644108,0.2553087616073907,0.031080374828951,0.1067739222733389,362,90,181,633
70,INGR,0.089767108103052,0.1635434412265758,0.0270836998009208,0.1034485647035172,194,249,191,634
71,CPG,0.113919697686426,0.0967532581431653,0.0423278694367064,0.1948000862419825,112,466,58,636
72,RDN,0.1328397602977525,0.108893956331451,0.0321369145152523,0.1130243310459007,74,413,159,646
73,HP,0.1005055254284397,0.1417828552683871,0.0466423430792714,0.1014598764439108,144,306,197,647
74,EME,0.0620434267093594,0.2840511282067539,0.0032035490993101,0.0804955911564535,344,69,247,660
75,GIL,0.0935752208774535,0.2307069378020433,0.0231135600771875,0.0593805784764105,176,118,369,663
76,GEF,0.0978637404203692,0.1205814995519267,0.0317403278367845,0.1187605914511106,160,363,145,668
77,NMR,5358916.732284205,0.0535022424888398,1177337.47044421,71289.14973785415,1,666,2,669
78,MAS,0.0602501575926478,0.3675027262813522,0.0170531833714873,0.0776351149596894,363,39,269,671
79,G,0.0997367134188203,0.1808763222232129,0.0158019622115783,0.0682604509776557,149,208,315,672
80,MKL,0.1053251707935347,0.1048705585345818,0.0018995952769792,0.1334037217809911,131,428,117,676
81,MTCH,0.0647285396381946,0.2306008020888716,0.0,0.0823964359410352,326,119,239,684
82,PGR,0.0418879314927088,0.9288725792096668,0.0029797278040118,0.1115390689114865,517,4,165,686
83,MTH,0.115808833500041,0.2224262739395764,0.0061974941706652,0.0497536474904067,104,132,453,689
84,EBAY,0.1196871782893427,0.1191228070175438,0.0228387532116996,0.0852127723997127,94,365,232,691
85,RNR,0.2751352830943507,0.0552126920315601,0.0118693109231564,0.3545661079162256,10,659,24,693
86,NVR,0.0702121926932845,0.2914729512268396,0.0,0.0649928548158094,292,66,339,697
87,HIG,0.1014393613403737,0.0946333352445387,0.0222404989520228,0.1622462628467239,141,480,77,698
88,PSX,0.1170510665741241,0.1328024142845167,0.0314027237765504,0.0769383418351085,99,328,272,699
89,KT,0.2290342841695347,0.0558612306535879,0.1214720416700468,0.3067933057001538,17,654,29,700
90,AMAT,0.0622903515370889,0.3276961938605129,0.0088583857568059,0.068995468140702,341,49,313,703
91,TX,0.08272382849241,0.1156376749896969,0.0696612697270751,0.143265280294897,226,381,99,706
92,CINF,0.1134627247553133,0.0962815685942721,0.0279501231898601,0.125221477022413,113,469,127,709
93,DKS,0.0815311375917152,0.1908192904043095,0.0273610102189716,0.0732254741697872,233,184,295,712
94,MUR,0.0998992237408088,0.1168174040083621,0.0258186639086702,0.1030976768765897,148,376,194,718
95,CF,0.0992363680140037,0.1633028874484384,0.0202377117720361,0.0670902920802871,153,250,324,727
96,THC,0.0795483918795892,0.1030485733695652,0.0,0.2113044844853901,239,441,48,728
97,CAT,0.0684577165995198,0.2621142033821187,0.0169769838069249,0.0648675780028154,304,86,340,730
98,HAL,0.0811721030128758,0.2140498034076015,0.0177237040695286,0.0639714943759548,235,149,347,731
99,OMC,0.0755532114781519,0.1783855711694607,0.0326201120990992,0.077883633561649,253,213,266,732
100,RS,0.0818908640852786,0.1792522825168483,0.0145955645921886,0.0737134247043548,230,212,290,732
101,FITB,0.0995461517416079,0.0926388403772266,0.0449207836722453,0.1480690737271937,151,490,93,734
102,CNQ,0.086679768350562,0.1527145359019264,0.0409657450081424,0.0783729133489109,204,272,261,737
103,TNET,0.055317811892887,0.38130081300813,0.0,0.0693316575724183,393,33,311,737
104,CPA,0.1150297472490403,0.205729490330008,0.0300166518243702,0.0480872347052798,107,161,469,737
105,ABEV,0.0677884797711993,0.1821751483982742,0.0557283857276813,0.0874465732957854,308,204,227,739
106,TROW,0.074117416623293,0.1726665028678906,0.0464792901136846,0.0797817822812592,262,225,253,740
107,CSCO,0.0591592001608597,0.2130757126858795,0.0295584935712152,0.0892899146485599,370,152,224,746
108,AYI,0.0674507106076621,0.1682840993921296,0.0032750634052275,0.0996944896091283,311,237,200,748
109,XOM,0.0888874714725768,0.1395365288214507,0.0368805251672249,0.082568339926623,198,313,238,749
110,BSMX,0.1662143730347077,0.0557874049963975,0.1122367639037054,0.2036119791749009,44,655,53,752
111,MUSA,0.0726556791723967,0.2294890673186453,0.0043582968469074,0.0585107876093798,268,120,373,761
112,AAL,0.091530338351984,0.097692457800761,0.0,0.1344003873367941,187,461,114,762
113,SON,0.0864869220540145,0.1151204311494886,0.0359481601658571,0.1092888457285333,205,386,172,763
114,MMP,0.0984795158046129,0.11403282632981,0.0826680613180367,0.0917900542910615,156,395,214,765
115,PCAR,0.0899316804223551,0.1869490310491832,0.0296840223198984,0.0572237424874901,192,193,382,767
116,DVA,0.0727077423696902,0.1068955656317179,0.0,0.1572845937915209,267,420,81,768
117,ENS,0.0711470035338636,0.148593311304382,0.0091162584425172,0.0979817995571156,283,282,204,769
118,HCA,0.0710930863046068,0.2210258058591238,0.0089646184752661,0.0635660617149355,284,135,350,769
119,RRC,0.1207595855587781,0.1661948958124238,0.0107073142474425,0.0515207277889622,92,243,434,769
120,PAA,0.1161489539511891,0.0642000715819613,0.093391313380265,0.2047243350944536,102,619,52,773
121,T,0.1195048714003099,0.0659140905732258,0.0675202523411751,0.1698048037306765,96,612,73,781
122,HOG,0.1347108320743169,0.0843110495426716,0.0183615302837552,0.104377797573888,68,534,189,791
123,WES,0.0912090284696272,0.1154765265902972,0.0873021452663012,0.0861280102443178,188,383,229,800
124,MTDR,0.1248957164005355,0.1723468067071516,0.0113924159272254,0.0469451678437885,87,226,488,801
125,APH,0.0652045140598079,0.1913905650642679,0.0169301762128318,0.0729120393472717,322,183,296,801
126,KSS,0.109159779614325,0.0629112924453803,0.0757575757575757,0.2035123966942149,122,626,54,802
127,AMX,0.0775656934690642,0.1680638596365067,0.031049094622496,0.0685987093132953,249,239,314,802
128,RIO,0.0833102486581483,0.1632381120190295,0.0535909036407059,0.0668768092728067,224,251,327,802
129,SNA,0.0661730423421081,0.197764753986643,0.0232728057134345,0.0693210230924349,316,175,312,803
130,SWKS,0.0625379965417022,0.1525444412805597,0.0257838789160538,0.1031036994266586,340,274,193,807
131,EQT,0.1178372083888125,0.0995520180479759,0.0155061861043901,0.0787612988770688,98,453,256,807
132,MOH,0.0523321955677652,0.2339381320642474,0.0,0.0756922132043387,418,115,276,809
133,BBVA,0.161815070023158,0.035747844186738,0.0566625161023853,1.520363466245769,46,760,5,811
134,SNY,0.0953715658101025,0.0897917277794074,0.0786638803922586,0.1237181145369941,171,508,133,812
135,COP,0.0784862869857126,0.1749322035870995,0.0399916893530376,0.0624409020401987,243,218,355,816
136,QCOM,0.0586297675295668,0.1880614314691393,0.0280664069672788,0.0798457660949534,375,189,252,816
137,SEAS,0.0687352551628028,0.2076457987354858,0.0,0.0587223942892859,300,159,372,831
138,CVE,0.0983420710762317,0.1147049575516193,0.0245556011010498,0.0739540033160272,158,388,288,834
139,KR,0.0653213605678732,0.1445989491102273,0.02402763540297,0.0897112216301845,319,296,221,836
140,LRCX,0.0536776948296611,0.3545219903779786,0.0108036134624345,0.0556582309650518,404,41,392,837
141,OLN,0.0677531412385044,0.1226839126919967,0.0148697680684244,0.1086965323259188,309,356,174,839
142,EPD,0.0966588738507343,0.1117871774040206,0.0751500029703558,0.0751849483332809,167,400,278,845
143,CB,0.0972310167657141,0.0710381281062263,0.015013296120005,0.1485820898648419,164,592,92,848
144,DE,0.094592819133989,0.2454976754518191,0.0132779808089909,0.0383451709277168,175,100,575,850
145,LOW,0.0604807239024423,0.4150712537786095,0.0198131908098733,0.0483470037304535,361,24,466,851
146,JNJ,0.0931734953619928,0.1801922886638741,0.0311965419853399,0.0483665673872968,177,210,464,851
147,PRI,0.0779412247514125,0.1159983855895872,0.0126677925941485,0.0890280270859317,246,380,226,852
148,UBS,0.2792164894916507,0.0178502453960993,0.0168331951833566,0.481795900435906,8,830,17,855
149,FLT,0.0474931852159662,0.1956084845510068,0.0,0.0941897305226687,466,178,211,855
150,PVH,0.0900404612199152,0.0976741971576165,0.0012754375157733,0.0983308050724421,191,462,202,855
151,LMT,0.0609981992132783,0.2395056167121822,0.0269379330629737,0.0549071940606229,354,106,397,857
152,PM,0.0535092419699838,0.3262249171398473,0.0545434024125114,0.0539886540956588,406,50,402,858
153,TLK,0.0621779700036626,0.212837743764909,0.0422622850112912,0.0611623311601099,343,153,362,858
154,FIX,0.0439196725461511,0.2626185483982948,0.0041256771293561,0.0739780803408335,492,85,287,864
155,ABM,0.0967863690283619,0.1102050702405942,0.0221457071990879,0.0734467193541926,166,408,292,866
156,FANG,0.1125948421319504,0.1699326962406574,0.051729860654959,0.0432037478877289,116,234,523,873
157,SYF,0.1391304088345198,0.0256484989798892,0.027850948685373,0.5342035760120775,64,797,14,875
158,AIT,0.0620364411343361,0.2147769302420167,0.0095622345131806,0.0568033872617166,345,146,384,875
159,SEM,0.0841665175982792,0.0861449619525408,0.0220894289341307,0.1219709519723259,215,526,138,879
160,KB,0.225392282388786,0.0146546320170494,0.0560520685717412,0.6330539796742667,19,847,13,879
161,SAN,0.1828571758569689,0.015723563529772,0.0373275618104556,1.1047868681087492,32,842,6,880
162,VC,0.1384737683385142,0.155902004454343,0.0,0.0404594137943807,65,265,550,880
163,GILD,0.0560333640354625,0.1842462385681974,0.0376753898695634,0.0734022232139748,389,199,293,881
164,UL,0.0587872738867165,0.1925783035684214,0.039538904881724,0.0662509794029247,371,181,330,882
165,CVX,0.0764881306485566,0.1310218246183089,0.0405760423525685,0.0708004691014296,250,330,307,887
166,FMS,0.0884615192009559,0.0538136554972716,0.0582578448855919,0.344666055984494,201,662,25,888
167,RF,0.1143349827560354,0.0668632982816106,0.0487880712338916,0.111137572437882,111,610,167,888
168,AZO,0.0556769540254107,0.4648081046590444,0.0,0.0472146240829108,391,18,487,896
169,AGO,0.1691047653219443,0.0531512259338489,0.0153315551780382,0.1054902527921736,41,669,186,896
170,THO,0.0605988136207943,0.1076411509522851,0.015538493616588,0.1252287401590118,359,417,126,902
171,BBY,0.0753138496829019,0.2431283649759138,0.0486111149041132,0.0409644226720055,256,102,545,903
172,BAM,0.1383061258860971,0.2012280200847394,0.0320948961552157,0.0311853230484761,66,171,667,904
173,ABC,0.0478872184900548,0.1705134085125763,0.0109409274817158,0.0947424691817918,463,232,209,904
174,CTRA,0.0842269161234678,0.1011566771819137,0.0461304340614685,0.0808060075301454,214,449,244,907
175,IHG,0.0486715268971836,0.3987800228745711,0.01589936545308,0.0526301444181546,458,28,422,908
176,SMFG,0.4180255064016069,-2.363261552749548e-05,0.151074989130048,1.9395660962590413,4,904,3,911
177,SAIC,0.0696306553558454,0.1782964388835418,0.0115321211176347,0.053865223954522,294,214,404,912
178,LKQ,0.073190162116209,0.1153813451237139,0.0236147745289478,0.0780382284102314,265,385,264,914
179,CSL,0.0492230500112987,0.1818466238474704,0.0102820627010831,0.0784592582405793,451,205,259,915
180,NTAP,0.0467816502061049,0.2195121951219512,0.0197374913648475,0.0725922158370594,478,138,301,917
181,LYB,0.0684120255007928,0.1022780569514237,0.0521018737257693,0.1103847771916766,305,445,169,919
182,BERY,0.0819055783347506,0.0777153558052434,0.017080473642879,0.1245395164827243,229,561,129,919
183,WNS,0.0581030233091657,0.1665285170722938,0.0,0.072533010389244,377,242,302,921
184,DAL,0.1792898968645468,0.1169059416423156,0.0049791943585727,0.0443848497119652,36,375,510,921
185,SKX,0.0566558424744297,0.1333199920359929,0.0,0.0941956489599312,387,325,210,922
186,AFG,0.0846078886131188,0.0574898785425101,0.0679246429710953,0.1884809537414313,213,648,61,922
187,BC,0.0618977156444856,0.1640987852804573,0.016490352407665,0.0654166390600499,346,246,337,929
188,VZ,0.0731568892133587,0.0881595684825949,0.0694467628359979,0.1178421804204851,266,517,148,931
189,KLAC,0.0500691001583691,0.3867263855079352,0.010828290610899,0.0491960592872936,447,31,457,935
190,SNX,0.0686551594184035,0.085058196068629,0.0142777009081272,0.1376984343507777,302,529,104,935
191,ORAN,0.0887341066562594,0.0568015191942501,0.0677143059811291,0.1536481969765147,199,652,86,937
192,FBHS,0.0511725406502265,0.1146217798158297,0.0147761501803373,0.133567289044522,433,389,116,938
193,FOXA,0.0688869120426998,0.1140694912445451,0.0166240409207161,0.0802290670521516,298,393,249,940
194,FOX,0.0688869120426998,0.1140694912445451,0.0166240409207161,0.0802290670521516,298,393,249,940
195,GPK,0.0951675172071558,0.1553692056836711,0.0161903245041219,0.0447537425317192,172,266,506,944
196,AFL,0.094725402312294,0.1047113501414493,0.0196404246906366,0.0648581312247731,174,430,341,945
197,CCZ,0.0851343045106022,0.1037963074265514,0.0263679552441857,0.0717068963323313,210,434,305,949
198,GPS,0.0684884783824713,0.0782586814292903,0.0302877334679454,0.1517115298034026,303,558,88,949
199,CMCSA,0.0851343045106022,0.1037963074265514,0.0263679552441857,0.0717068963323313,210,434,305,949
200,KMB,0.0429760914063458,0.2250816208949491,0.0386882274111548,0.0676313093786938,501,129,320,950
201,HSBC,0.1490112964657785,0.0118054599346315,0.0772252484467188,0.2242546243841419,52,858,41,951
202,AON,0.043294304857084,0.3365290867728306,0.0082569871587808,0.0537464010764814,500,44,407,951
203,GIB,0.0521210420293304,0.2098209562745994,0.0,0.057681613754068,421,156,379,956
204,GIS,0.0635159699440171,0.1497290970994565,0.0346862426586849,0.064327537452314,332,279,346,957
205,RL,0.0527938681674295,0.1587997040152665,0.015896157736936,0.0739179503399457,411,260,289,960
206,BDC,0.0744018591959855,0.126709881163331,0.0026045048770487,0.0621878407963446,260,344,357,961
207,CVS,0.082236388221983,0.0825207137370337,0.0308682128369188,0.1024505339846014,227,541,195,963
208,WTW,0.0503090741995421,2.167381974248927,0.0138458124458474,0.0433861679766184,441,2,520,963
209,OKE,0.0781885290988065,0.0938567330024136,0.0540762335512241,0.0845694658473739,244,485,235,964
210,AM,0.0618961821293585,0.1074501649405167,0.0,0.0990682535722825,347,418,201,966
211,STM,0.0929721070325961,0.2198523379819524,0.0049234813270645,0.0321461381713274,179,136,652,967
212,ABG,0.1281404240395263,0.1469994645578483,0.0,0.036304681134518,84,288,597,969
213,SIVB,0.1231651542960531,0.018441473093547,0.0120071292764692,0.1951342665850745,90,828,57,975
214,DCI,0.0468854497514208,0.2384191450275557,0.0149489839787139,0.0557189402842972,477,107,391,975
215,PYPL,0.0626852525635478,0.1491988130563798,0.0,0.0623014050443174,338,281,356,975
216,DB,0.1689117644014381,0.005020788948369,0.024107668761085,0.2048756637007617,42,883,51,976
217,ITUB,0.1001716470500418,0.0242858930913029,0.0313117717466797,0.3259867709301361,145,808,27,980
218,ACI,0.1050089002138127,0.1104981956226273,0.0224613632117576,0.0509394525979283,132,406,442,980
219,HD,0.0426150074730339,0.3978538017059524,0.0235912043615164,0.0505031317513746,507,29,446,982
220,PAGP,0.0636604774535809,0.0585367921329264,0.0671971706454465,0.6954424885459368,330,642,10,982
221,SLB,0.0566770500424774,0.1686823679185232,0.0177596181075286,0.0612888870909017,386,236,361,983
222,CTSH,0.0557381304130677,0.1943234323432343,0.0154944661684492,0.0527755675077636,390,180,417,987
223,TKR,0.0688875320826672,0.1295952982013253,0.0164309262008899,0.0624724789808304,297,336,354,987
224,TGT,0.0616290732546726,0.1611283701320315,0.0299507168475463,0.056818490687911,350,254,383,987
225,KOF,0.0579236085926091,0.1654407055680591,0.0363949782695678,0.0604467960881205,378,245,366,989
226,ULTA,0.0518168117579405,0.414448901161326,0.0,0.0417823704967869,428,25,536,989
227,MOS,0.0984088582671677,0.0698414852472193,0.0297025964174917,0.0848838705355396,157,599,234,990
228,BWA,0.0748872497567662,0.1085532472393786,0.0155765479494073,0.0676980737801166,258,415,319,992
229,RHI,0.0443131325420359,0.2120711074868304,0.0221928879807431,0.0636984709185327,489,154,349,992
230,IBP,0.0473341694488339,0.2270475258425592,0.0122559954543349,0.0541128420535295,469,127,401,997
231,AOS,0.0450247167935914,0.3338622939257692,0.0148437576924614,0.0483493949470528,487,45,465,997
232,AXP,0.060815614812168,0.0894251543866215,0.0129271309249652,0.1234323130341065,356,510,134,1000
233,EXPD,0.0396865483631862,0.3333808612267091,0.010649508196182,0.053444265038289,546,46,410,1002
234,MTB,0.1201941740784931,0.0178321540493131,0.0424472676059764,0.160010412700628,93,831,79,1003
235,FHN,0.1155111278552882,0.0226062313718464,0.047260405711138,0.1559464613520112,105,816,82,1003
236,NVS,0.0707964743054875,0.1328121813608864,0.0345877724637247,0.0558028775586351,288,327,389,1004
237,PNC,0.0898303160407022,0.0407282286359834,0.0463484491870098,0.1628315391695124,193,737,76,1006
238,CNC,0.067014382538238,0.0611371935315597,0.0,0.1799120395752697,314,634,64,1012
239,KEYS,0.0486538488094306,0.2047030449201085,0.0,0.0557885191646451,460,162,390,1012
240,BNS,0.1102582450116722,0.0075642917700254,0.0806774904795259,0.4654653738805845,120,875,18,1013
241,SUN,0.06171884844643,0.1108270951250684,0.0736260217801464,0.0781904382247377,349,403,262,1014
242,UNM,0.1443615182940733,0.0225586558061614,0.0311595082717617,0.1200951094703772,58,817,142,1017
243,GPC,0.0677195384075561,0.1722703448112651,0.0270911279788755,0.0474740545921664,310,228,480,1018
244,JBL,0.0537526301332776,0.2284143260514192,0.002957051779948,0.0462614322907425,403,123,494,1020
245,BABA,0.0597871444485538,0.0922124405019794,0.0134102425261376,0.1118372081484379,367,491,164,1022
246,ADM,0.0891453563280405,0.080152353415441,0.02500574594674,0.0759130424544841,197,550,275,1022
247,CE,0.1158949770238021,0.053762486126526,0.0180346775470712,0.0787021502136125,103,663,257,1023
248,WMB,0.0749491634371003,0.0887236361305211,0.0513728301759804,0.0794758194232354,257,513,255,1025
249,SEE,0.0647768611590658,0.1544205495818399,0.0223571192349352,0.0515787653257199,324,269,433,1026
250,CM,0.1114884216854753,0.0078275630578805,0.0504655298159879,0.2486448483636026,117,874,36,1027
251,OXY,0.0706292740598904,0.0724020968239284,0.0257090557578001,0.1141934103000308,289,587,153,1029
252,MFC,0.1018070498119174,0.0063041440947221,0.0553854204724544,0.636913699692825,140,878,12,1030
253,WFC,0.1054434152305835,0.0116243959730461,0.0326653146127552,0.222311427848495,130,860,42,1032
254,HPE,0.1013583520783717,0.0592271271015848,0.0309831209563022,0.0800856115187135,143,640,251,1034
255,AMCR,0.0715327111989646,0.140370473796891,0.0493493799588277,0.0501684568046174,280,311,451,1042
256,LEA,0.0689142007937427,0.0972829879379285,0.0218960578591821,0.0749690205316034,296,465,281,1042
257,SNV,0.0988333563054697,0.0232779401835527,0.0458099391322458,0.1645346660898865,155,813,75,1043
258,BKNG,0.033456443581077,0.5303305484925536,0.0,0.054595861185348,631,14,400,1045
259,MCK,0.0420092410049362,0.2603075699323876,0.0043940378666055,0.0507553354846448,515,87,444,1046
260,EXP,0.0508513113359594,0.2280341683423717,0.0037579627868258,0.047230899909567,436,125,486,1047
261,CPB,0.0626269143909058,0.1333875559170394,0.032627308546311,0.0564226163451867,339,324,385,1048
262,GL,0.0838637241636061,0.0488585725974277,0.0072667985452002,0.1237861068650222,220,697,131,1048
263,HSY,0.0487744569509194,0.2938091911835386,0.023291576971915,0.0406608854390109,456,64,548,1068
264,NFG,0.1001254569691397,0.1010372295873613,0.0369741027257922,0.0477056546316729,147,450,476,1073
265,F,0.0891955411668098,0.0317733832424219,0.1024917709059616,0.1371071097484755,196,772,105,1073
266,ASGN,0.047211944169777,0.1155689573083637,0.0,0.0897737378878112,472,382,220,1074
267,WCC,0.0861538447686665,0.1204883272649389,0.0150811433037247,0.0451196294810691,206,364,505,1075
268,TAP,0.0717702263609795,0.0645439246045102,0.0268277998632515,0.1064565218706698,277,617,182,1076
269,PKG,0.0527168574965927,0.1466050395892695,0.0309260289208317,0.0580629475929539,412,290,376,1078
270,DRI,0.0569883329198961,0.1452932479053721,0.0348496189584589,0.0546313807065211,385,295,399,1079
271,CRH,0.0634775756375861,0.1117577958137548,0.0187756202326403,0.0639170050472862,333,401,348,1082
272,WHR,0.0718194509768789,0.1097066769587032,0.0573361105511881,0.0546484803691012,275,411,398,1084
273,COF,0.0974665323023274,-8.903668979394685e-06,0.0231151444523015,0.3911824359684571,163,901,21,1085
274,BAC,0.0980863771387648,0.0127575295171476,0.0336153463722404,0.1664009585689579,159,854,74,1087
275,INFY,0.0435290398663315,0.3283995926357424,0.0244240934141052,0.041133217579486,498,48,542,1088
276,GWW,0.0442304198351934,0.4061114629512349,0.0094796744534695,0.038353988987762,490,26,574,1090
277,HBAN,0.106039344038161,0.0125246360226333,0.0561992218018752,0.1368021675776788,128,856,108,1092
278,ALLE,0.0485270766091139,0.2191967324710687,0.014251012320256,0.0463719140654079,461,139,492,1092
279,SQM,0.1170079803379941,0.309165907044967,0.0855197776664004,-0.0752214880571243,100,56,936,1092
280,CMA,0.1195886476302172,-7.350238882763689e-05,0.0534823236847963,0.1490446482383411,95,907,91,1093
281,CHTR,0.0785767710195841,0.0937385709700774,0.0,0.0601783916739847,242,486,367,1095
