,ticker,eps,roce,divYield,fcfYield,eps_rank,roce_rank,fcfYield_rank,overall_rank
101,TROW,0.074117416623293,0.1726665028678906,0.0464792901136846,0.0797817822812592,257,224,251,732
102,CSCO,0.0591592001608597,0.2130757126858795,0.0295584935712152,0.0892899146485599,366,150,222,738
103,XOM,0.0888874714725768,0.1395365288214507,0.0368805251672249,0.082568339926623,193,311,238,742
104,AYI,0.0674507106076621,0.1682840993921296,0.0032750634052275,0.0996944896091283,308,236,199,743
105,BSMX,0.1662143730347077,0.0557874049963975,0.1122367639037054,0.2036119791749009,43,655,48,746
106,MUSA,0.0726556791723967,0.2294890673186453,0.0043582968469074,0.0585107876093798,266,118,368,752
107,AAL,0.091530338351984,0.097692457800761,0.0,0.1344003873367941,182,459,112,753
108,SON,0.0864869220540145,0.1151204311494886,0.0359481601658571,0.1092888457285333,199,383,171,753
109,PCAR,0.0899316804223551,0.1869490310491832,0.0296840223198984,0.0572237424874901,187,191,377,755
110,MMP,0.0984795158046129,0.11403282632981,0.0826680613180367,0.0917900542910615,152,392,212,756
111,DVA,0.0727077423696902,0.1068955656317179,0.0,0.1572845937915209,265,418,77,760
112,RRC,0.1207595855587781,0.1661948958124238,0.0107073142474425,0.0515207277889622,91,242,428,761
113,HCA,0.0710930863046068,0.2210258058591238,0.0089646184752661,0.0635660617149355,284,133,345,762
114,T,0.1195048714003099,0.0695861299738995,0.0675202523411751,0.1698048037306765,95,598,69,762
115,ENS,0.0711470035338636,0.148593311304382,0.0091162584425172,0.0979817995571156,283,280,203,766
116,PAA,0.1161489539511891,0.0642000715819613,0.093391313380265,0.2047243350944536,101,618,47,766
117,CMC,0.1304583237437719,0.0825540344205211,0.0113706440728381,0.1118974194484038,76,538,162,776
118,HOG,0.1347108320743169,0.0843110495426716,0.0183615302837552,0.104377797573888,67,531,188,786
119,RIO,0.0833102486581483,0.1632381120190295,0.0535909036407059,0.0668768092728067,218,250,322,790
120,WES,0.0912090284696272,0.1154765265902972,0.0873021452663012,0.0861280102443178,183,380,227,790
121,AMX,0.0775656934690642,0.1680638596365067,0.031049094622496,0.0685987093132953,244,238,309,791
122,APH,0.0652045140598079,0.1913905650642679,0.0169301762128318,0.0729120393472717,319,181,291,791
123,WRB,0.0720767206258035,0.1034547481779871,0.0261650331435441,0.1529012602060409,271,436,85,792
124,SNA,0.0661730423421081,0.197764753986643,0.0232728057134345,0.0693210230924349,313,173,307,793
125,MTDR,0.1248957164005355,0.1723468067071516,0.0113924159272254,0.0469451678437885,86,225,484,795
126,KSS,0.109159779614325,0.0629112924453803,0.0757575757575757,0.2035123966942149,121,625,49,795
127,MOH,0.0523321955677652,0.2339381320642474,0.0,0.0756922132043387,414,113,271,798
128,SWKS,0.0625379965417022,0.1525444412805597,0.0257838789160538,0.1031036994266586,336,273,192,801
129,EQT,0.1178372083888125,0.0995520180479759,0.0155061861043901,0.0787612988770688,97,451,254,802
130,COP,0.0784862869857126,0.1749322035870995,0.0399916893530376,0.0624409020401987,238,217,350,805
131,SNY,0.0953715658101025,0.0897917277794074,0.0786638803922586,0.1237181145369941,167,507,131,805
132,BBVA,0.161815070023158,0.035747844186738,0.0566625161023853,1.520363466245769,45,760,3,808
133,QCOM,0.0586297675295668,0.1880614314691393,0.0280664069672788,0.0798457660949534,372,187,250,809
134,CVE,0.0983420710762317,0.1147049575516193,0.0245556011010498,0.0739540033160272,154,385,283,822
135,SEAS,0.0687352551628028,0.2076457987354858,0.0,0.0587223942892859,298,157,367,822
136,LRCX,0.0536776948296611,0.3545219903779786,0.0108036134624345,0.0556582309650518,400,39,387,826
137,KR,0.0653213605678732,0.1445989491102273,0.02402763540297,0.0897112216301845,316,294,219,829
138,OLN,0.0677531412385044,0.1226839126919967,0.0148697680684244,0.1086965323259188,306,353,173,832
139,EPD,0.0966588738507343,0.1117871774040206,0.0751500029703558,0.0751849483332809,163,397,273,833
140,CB,0.0972310167657141,0.0710381281062263,0.015013296120005,0.1485820898648419,160,590,90,840
141,JNJ,0.0931734953619928,0.1801922886638741,0.0311965419853399,0.0483665673872968,173,208,459,840
142,LOW,0.0604807239024423,0.4150712537786095,0.0198131908098733,0.0483470037304535,357,22,461,840
143,DE,0.094592819133989,0.2454976754518191,0.0132779808089909,0.0383451709277168,171,98,572,841
144,PRI,0.0779412247514125,0.1159983855895872,0.0126677925941485,0.0890280270859317,241,377,224,842
145,LMT,0.0609981992132783,0.2395056167121822,0.0269379330629737,0.0549071940606229,350,104,392,846
146,TLK,0.0621779700036626,0.212837743764909,0.0422622850112912,0.0611623311601099,339,151,357,847
147,FLT,0.0474931852159662,0.1956084845510068,0.0,0.0941897305226687,462,176,209,847
148,PVH,0.0900404612199152,0.0976741971576165,0.0012754375157733,0.0983308050724421,186,460,201,847
149,UBS,0.2792164894916507,0.0178502453960993,0.0168331951833566,0.481795900435906,6,829,14,849
150,FIX,0.0439196725461511,0.2626185483982948,0.0041256771293561,0.0739780803408335,489,83,282,854
151,ABM,0.0967863690283619,0.1102050702405942,0.0221457071990879,0.0734467193541926,162,406,287,855
152,PM,0.0535092419699838,0.2969091236093625,0.0545434024125114,0.0539886540956588,402,61,397,860
153,AIT,0.0620364411343361,0.2147769302420167,0.0095622345131806,0.0568033872617166,341,144,379,864
154,FANG,0.1125948421319504,0.1699326962406574,0.051729860654959,0.0432037478877289,115,233,519,867
155,SEM,0.0841665175982792,0.0861449619525408,0.0220894289341307,0.1219709519723259,209,523,136,868
156,GILD,0.0560333640354625,0.1842462385681974,0.0376753898695634,0.0734022232139748,385,197,288,870
157,SYF,0.1391304088345198,0.0256484989798892,0.027850948685373,0.5342035760120775,63,798,12,873
158,UL,0.0587872738867165,0.1925783035684214,0.039538904881724,0.0662509794029247,368,179,326,873
159,KB,0.225392282388786,0.0146546320170494,0.0560520685717412,0.6330539796742667,17,846,11,874
160,SAN,0.1828571758569689,0.015723563529772,0.0373275618104556,1.1047868681087492,30,841,4,875
161,CVX,0.0764881306485566,0.1310218246183089,0.0405760423525685,0.0708004691014296,245,328,302,875
162,VC,0.1384737683385142,0.155902004454343,0.0,0.0404594137943807,64,264,548,876
163,FOXA,0.0734448105817433,0.1140694912445451,0.0177239696238428,0.0855374186194154,258,390,229,877
164,FOX,0.0734448105817433,0.1140694912445451,0.0177239696238428,0.0855374186194154,258,390,229,877
165,FMS,0.0884615192009559,0.0538136554972716,0.0582578448855919,0.344666055984494,196,662,22,880
166,RF,0.1143349827560354,0.0668632982816106,0.0487880712338916,0.111137572437882,110,609,166,885
167,AZO,0.0556769540254107,0.4648081046590444,0.0,0.0472146240829108,387,16,483,886
168,AGO,0.1691047653219443,0.0531512259338489,0.0153315551780382,0.1054902527921736,40,668,185,893
169,BBY,0.0753138496829019,0.2431283649759138,0.0486111149041132,0.0409644226720055,251,100,543,894
170,THO,0.0605988136207943,0.1076411509522851,0.015538493616588,0.1252287401590118,355,415,124,894
171,IHG,0.0486715268971836,0.3987800228745711,0.01589936545308,0.0526301444181546,455,26,416,897
172,BAM,0.1383061258860971,0.2012280200847394,0.0320948961552157,0.0311853230484761,65,169,665,899
173,CTRA,0.0842269161234678,0.1011566771819137,0.0461304340614685,0.0808060075301454,208,447,244,899
174,LKQ,0.073190162116209,0.1153813451237139,0.0236147745289478,0.0780382284102314,262,382,261,905
175,SAIC,0.0696306553558454,0.1782964388835418,0.0115321211176347,0.053865223954522,294,213,399,906
176,NTAP,0.0467816502061049,0.2195121951219512,0.0197374913648475,0.0725922158370594,474,136,296,906
177,SMFG,0.4180255064016069,-2.363261552749548e-05,0.151074989130048,1.9395660962590413,2,904,1,907
178,CSL,0.0492230500112987,0.1818466238474704,0.0102820627010831,0.0784592582405793,448,203,257,908
179,BERY,0.0819055783347506,0.0777153558052434,0.017080473642879,0.1245395164827243,223,560,127,910
180,AFG,0.0846078886131188,0.0574898785425101,0.0679246429710953,0.1884809537414313,207,648,57,912
181,WNS,0.0581030233091657,0.1665285170722938,0.0,0.072533010389244,374,241,297,912
182,DAL,0.1792898968645468,0.1169059416423156,0.0049791943585727,0.0443848497119652,34,372,506,912
183,LYB,0.0684120255007928,0.1022780569514237,0.0521018737257693,0.1103847771916766,302,443,168,913
184,SKX,0.0566558424744297,0.1333199920359929,0.0,0.0941956489599312,383,323,208,914
185,BC,0.0618977156444856,0.1640987852804573,0.016490352407665,0.0654166390600499,342,245,332,919
186,KLAC,0.0500691001583691,0.3867263855079352,0.010828290610899,0.0491960592872936,443,29,451,923
187,VZ,0.0731568892133587,0.0881595684825949,0.0694467628359979,0.1178421804204851,263,516,145,924
188,SNX,0.0686551594184035,0.085058196068629,0.0142777009081272,0.1376984343507777,299,526,102,927
189,ORAN,0.0887341066562594,0.0568015191942501,0.0677143059811291,0.1536481969765147,194,652,83,929
190,FBHS,0.0511725406502265,0.1146217798158297,0.0147761501803373,0.133567289044522,430,386,114,930
191,AFL,0.094725402312294,0.1047113501414493,0.0196404246906366,0.0648581312247731,170,428,336,934
192,GPK,0.0951675172071558,0.1553692056836711,0.0161903245041219,0.0447537425317192,168,265,502,935
193,CMCSA,0.0851343045106022,0.1037963074265514,0.0263679552441857,0.0717068963323313,204,432,300,936
194,CCZ,0.0851343045106022,0.1037963074265514,0.0263679552441857,0.0717068963323313,204,432,300,936
195,KMB,0.0429760914063458,0.2250816208949491,0.0386882274111548,0.0676313093786938,498,127,315,940
196,AON,0.043294304857084,0.3365290867728306,0.0082569871587808,0.0537464010764814,497,42,401,940
197,GPS,0.0684884783824713,0.0782586814292903,0.0302877334679454,0.1517115298034026,300,557,86,943
198,HSBC,0.1490112964657785,0.0118054599346315,0.0772252484467188,0.2242546243841419,52,856,36,944
199,GIB,0.0521210420293304,0.2098209562745994,0.0,0.057681613754068,417,154,374,945
200,BDC,0.0744018591959855,0.126709881163331,0.0026045048770487,0.0621878407963446,255,341,352,948
201,RL,0.0527938681674295,0.1587997040152665,0.015896157736936,0.0739179503399457,407,259,284,950
202,OKE,0.0781885290988065,0.0938567330024136,0.0540762335512241,0.0845694658473739,239,483,235,957
203,AM,0.0618961821293585,0.1074501649405167,0.0,0.0990682535722825,343,416,200,959
204,STM,0.0929721070325961,0.2198523379819524,0.0049234813270645,0.0321461381713274,175,134,650,959
205,CVS,0.082236388221983,0.0805856724854725,0.0308682128369188,0.1024505339846014,221,546,194,961
206,DCI,0.0468854497514208,0.2384191450275557,0.0149489839787139,0.0557189402842972,473,105,386,964
207,PYPL,0.0626852525635478,0.1491988130563798,0.0,0.0623014050443174,334,279,351,964
208,ABG,0.1281404240395263,0.1469994645578483,0.0,0.036304681134518,83,286,595,964
209,DB,0.1689117644014381,0.005020788948369,0.024107668761085,0.2048756637007617,41,882,46,969
210,ACI,0.1050089002138127,0.1104981956226273,0.0224613632117576,0.0509394525979283,128,405,436,969
211,SIVB,0.1231651542960531,0.018441473093547,0.0120071292764692,0.1951342665850745,89,827,53,969
212,HD,0.0426150074730339,0.3978538017059524,0.0235912043615164,0.0505031317513746,504,27,441,972
213,ITUB,0.1001716470500418,0.0242858930913029,0.0313117717466797,0.3259867709301361,141,808,24,973
214,SLB,0.0566770500424774,0.1686823679185232,0.0177596181075286,0.0612888870909017,382,235,356,973
215,CTSH,0.0557381304130677,0.1943234323432343,0.0154944661684492,0.0527755675077636,386,178,411,975
216,TGT,0.0616290732546726,0.1611283701320315,0.0299507168475463,0.056818490687911,346,253,378,977
217,PAGP,0.0636604774535809,0.0585367921329264,0.0671971706454465,0.6954424885459368,327,642,8,977
218,ULTA,0.0518168117579405,0.414448901161326,0.0,0.0417823704967869,424,23,532,979
219,TKR,0.0688875320826672,0.1295952982013253,0.0164309262008899,0.0624724789808304,297,334,349,980
220,BWA,0.0748872497567662,0.1085532472393786,0.0155765479494073,0.0676980737801166,253,413,314,980
221,KOF,0.0579236085926091,0.1654407055680591,0.0363949782695678,0.0604467960881205,375,244,361,980
222,RHI,0.0443131325420359,0.2120711074868304,0.0221928879807431,0.0636984709185327,486,152,343,981
223,MOS,0.0984088582671677,0.0698414852472193,0.0297025964174917,0.0848838705355396,153,597,234,984
224,IBP,0.0473341694488339,0.2270475258425592,0.0122559954543349,0.0541128420535295,465,125,396,986
225,AOS,0.0450247167935914,0.3338622939257692,0.0148437576924614,0.0483493949470528,484,43,460,987
226,AXP,0.060815614812168,0.0894251543866215,0.0129271309249652,0.1234323130341065,352,509,132,993
227,PNC,0.0898303160407022,0.0407282286359834,0.0463484491870098,0.1628315391695124,188,736,72,996
228,EXPD,0.0396865483631862,0.3333808612267091,0.010649508196182,0.053444265038289,549,44,404,997
229,NVS,0.0707964743054875,0.1328121813608864,0.0345877724637247,0.0558028775586351,288,325,384,997
230,MTB,0.1201941740784931,0.0178321540493131,0.0424472676059764,0.160010412700628,92,830,75,997
231,FHN,0.1155111278552882,0.0226062313718464,0.047260405711138,0.1559464613520112,104,815,79,998
232,KEYS,0.0486538488094306,0.2047030449201085,0.0,0.0557885191646451,457,160,385,1002
233,CNC,0.067014382538238,0.0611371935315597,0.0,0.1799120395752697,311,634,60,1005
234,SUN,0.06171884844643,0.1108270951250684,0.0736260217801464,0.0781904382247377,345,402,259,1006
235,BNS,0.1102582450116722,0.0075642917700254,0.0806774904795259,0.4654653738805845,120,873,15,1008
236,JBL,0.0537526301332776,0.2284143260514192,0.002957051779948,0.0462614322907425,399,121,489,1009
237,ADM,0.0891453563280405,0.080152353415441,0.02500574594674,0.0759130424544841,192,548,270,1010
238,GPC,0.0677195384075561,0.1722703448112651,0.0270911279788755,0.0474740545921664,307,227,476,1010
239,UNM,0.1443615182940733,0.0225586558061614,0.0311595082717617,0.1200951094703772,57,816,139,1012
240,BABA,0.0597871444485538,0.0922124405019794,0.0134102425261376,0.1118372081484379,363,489,163,1015
241,SEE,0.0647768611590658,0.1544205495818399,0.0223571192349352,0.0515787653257199,321,268,427,1016
242,WMB,0.0749491634371003,0.0887236361305211,0.0513728301759804,0.0794758194232354,252,512,253,1017
243,CE,0.1158949770238021,0.053762486126526,0.0180346775470712,0.0787021502136125,102,663,255,1020
244,CM,0.1114884216854753,0.0078275630578805,0.0504655298159879,0.2486448483636026,116,872,33,1021
245,WFC,0.1054434152305835,0.0116243959730461,0.0326653146127552,0.222311427848495,126,858,37,1021
246,MFC,0.1018070498119174,0.0063041440947221,0.0553854204724544,0.636913699692825,136,877,10,1023
247,OXY,0.0706292740598904,0.0724020968239284,0.0257090557578001,0.1141934103000308,289,586,153,1028
248,HPE,0.1013583520783717,0.0592271271015848,0.0309831209563022,0.0800856115187135,139,640,249,1028
249,SNV,0.0988333563054697,0.0232779401835527,0.0458099391322458,0.1645346660898865,151,812,71,1034
250,AMCR,0.0715327111989646,0.140370473796891,0.0493493799588277,0.0501684568046174,280,309,446,1035
251,LEA,0.0689142007937427,0.0972829879379285,0.0218960578591821,0.0749690205316034,296,463,276,1035
252,MCK,0.0420092410049362,0.2603075699323876,0.0043940378666055,0.0507553354846448,514,85,438,1037
253,CPB,0.0626269143909058,0.1333875559170394,0.032627308546311,0.0564226163451867,335,322,380,1037
254,EXP,0.0508513113359594,0.2280341683423717,0.0037579627868258,0.047230899909567,433,123,482,1038
255,GL,0.0838637241636061,0.0488585725974277,0.0072667985452002,0.1237861068650222,214,696,129,1039
256,BKNG,0.033456443581077,0.5303305484925536,0.0,0.054595861185348,633,12,394,1039
257,HSY,0.0487744569509194,0.2938091911835386,0.023291576971915,0.0406608854390109,453,62,546,1061
258,NFG,0.1001254569691397,0.1010372295873613,0.0369741027257922,0.0477056546316729,143,448,471,1062
259,WCC,0.0861538447686665,0.1204883272649389,0.0150811433037247,0.0451196294810691,200,361,501,1062
260,ASGN,0.047211944169777,0.1155689573083637,0.0,0.0897737378878112,468,379,218,1065
261,F,0.0891955411668098,0.0317733832424219,0.1024917709059616,0.1371071097484755,191,772,103,1066
262,PKG,0.0527168574965927,0.1466050395892695,0.0309260289208317,0.0580629475929539,408,288,371,1067
263,CRH,0.0634775756375861,0.1117577958137548,0.0187756202326403,0.0639170050472862,329,398,342,1069
264,TAP,0.0717702263609795,0.0645439246045102,0.0268277998632515,0.1064565218706698,276,616,181,1073
265,AVGO,0.0403358456112712,0.2476014421901735,0.0218979931613526,0.0505071698383429,539,95,440,1074
266,WHR,0.0718194509768789,0.1097066769587032,0.0573361105511881,0.0546484803691012,274,409,393,1076
267,BAC,0.0980863771387648,0.0127575295171476,0.0336153463722404,0.1664009585689579,155,852,70,1077
268,COF,0.0974665323023274,-8.903668979394685e-06,0.0231151444523015,0.3911824359684571,159,901,18,1078
269,INFY,0.043550377232649,0.3283995926357424,0.0244240934141052,0.041133217579486,495,46,540,1081
270,GWW,0.0442304198351934,0.4061114629512349,0.0094796744534695,0.038353988987762,487,24,571,1082
271,ALLE,0.0485270766091139,0.2191967324710687,0.014251012320256,0.0463719140654079,458,137,488,1083
272,CHTR,0.0785767710195841,0.0937385709700774,0.0,0.0601783916739847,237,484,362,1083
273,HBAN,0.106039344038161,0.0125246360226333,0.0561992218018752,0.1368021675776788,124,854,106,1084
274,PAYX,0.0411801409173686,0.4288335794136258,0.0310708698246375,0.0411563419532476,526,21,539,1086
275,SQM,0.1170079803379941,0.309165907044967,0.0855197776664004,-0.0752214880571243,99,53,936,1088
276,ALV,0.0521025181104295,0.208517570397952,0.0240226774074726,0.043667889154028,418,156,515,1089
277,CMA,0.1195886476302172,-7.350238882763689e-05,0.0534823236847963,0.1490446482383411,94,907,89,1090
278,WIT,0.0441378096130443,0.151220943087841,0.0020851690377799,0.0662179035213407,488,275,329,1092
279,VIV,0.0571190141761489,0.0786639482528806,0.0435271598915252,0.1132817875931115,380,556,158,1094
280,BKH,0.0725381433887098,0.0568918710656408,0.0465051941405115,0.1075622812720457,267,651,177,1095
